gene	GM_rep1	GM_rep2	GM_rep3	GM_rep4	OM_rep1	OM_rep2	OM_rep3	OM_rep4
Foxc2	17.0103341050886	17.3251443904107	17.0103341050886	17.3251443904107	12.0324339263461	13.7521906051429	12.0324339263461	13.7521906051429
Foxd4	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	13.7513530586813	15.8150191959143	13.7513530586813	15.8150191959143
Foxj2	14.1752784209072	15.5926299513696	14.1752784209072	15.5926299513696	13.7513530586813	13.0645810748857	13.7513530586813	13.0645810748857
Foxj3	14.1752784209072	16.4588871708902	14.1752784209072	16.4588871708902	13.7513530586813	13.7521906051429	13.7513530586813	13.7521906051429
Foxk2	19.8453897892701	19.0576588294518	19.8453897892701	19.0576588294518	15.4702721910164	17.8778477866857	15.4702721910164	17.8778477866857
Foxl1	17.0103341050886	17.3251443904107	17.0103341050886	17.3251443904107	12.0324339263461	13.7521906051429	12.0324339263461	13.7521906051429
Foxo4	17.0103341050886	16.4588871708902	17.0103341050886	16.4588871708902	15.4702721910164	16.5026287261714	15.4702721910164	16.5026287261714
Foxq1	14.1752784209072	15.5926299513696	14.1752784209072	15.5926299513696	13.7513530586813	13.7521906051429	13.7513530586813	13.7521906051429
Foxs1	17.0103341050886	17.3251443904107	17.0103341050886	17.3251443904107	12.0324339263461	13.7521906051429	12.0324339263461	13.7521906051429
Gm5294	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	13.7513530586813	15.1274096656572	13.7513530586813	15.1274096656572
Hmg20a	12.2852412981196	15.5926299513696	12.2852412981196	15.5926299513696	10.313514794011	10.3141429538572	10.313514794011	10.3141429538572
Hmg20b	12.2852412981196	15.5926299513696	12.2852412981196	15.5926299513696	10.313514794011	10.3141429538572	10.313514794011	10.3141429538572
Hmga2	14.1752784209072	17.3251443904107	14.1752784209072	17.3251443904107	10.313514794011	11.6893620143714	10.313514794011	11.6893620143714
Hoxa10	15.120296982301	16.4588871708902	15.120296982301	16.4588871708902	13.7513530586813	15.1274096656572	13.7513530586813	15.1274096656572
Hoxb9	17.9553526664825	17.3251443904107	17.9553526664825	17.3251443904107	15.4702721910164	15.8150191959143	15.4702721910164	15.8150191959143
Hoxc11	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	13.7513530586813	13.0645810748857	13.7513530586813	13.0645810748857
Hoxc12	18.9003712278763	18.1914016099313	18.9003712278763	18.1914016099313	18.9081104556868	17.1902382564286	18.9081104556868	17.1902382564286
Hoxd10	14.1752784209072	13.8601155123286	14.1752784209072	13.8601155123286	13.7513530586813	15.8150191959143	13.7513530586813	15.8150191959143
Hoxd12	15.120296982301	16.4588871708902	15.120296982301	16.4588871708902	15.4702721910164	13.0645810748857	15.4702721910164	13.0645810748857
Irx1	14.1752784209072	13.8601155123286	14.1752784209072	13.8601155123286	12.0324339263461	10.3141429538572	12.0324339263461	10.3141429538572
Mga	17.9553526664825	19.9239160489723	17.9553526664825	19.9239160489723	18.9081104556868	19.2530668472	18.9081104556868	19.2530668472
Nfatc1	20.7904083506639	22.5226877075339	20.7904083506639	22.5226877075339	20.6270295880219	19.9406763774572	20.6270295880219	19.9406763774572
Nfatc2	16.0653155436948	17.3251443904107	16.0653155436948	17.3251443904107	17.1891913233516	16.5026287261714	17.1891913233516	16.5026287261714
Nfatc3	17.9553526664825	18.1914016099313	17.9553526664825	18.1914016099313	15.4702721910164	17.1902382564286	15.4702721910164	17.1902382564286
Nfatc4	24.5704825962392	23.3889449270545	24.5704825962392	23.3889449270545	24.0648678526922	28.1919907405429	24.0648678526922	28.1919907405429
Pax1	26.4605197190268	26.8539738051366	26.4605197190268	26.8539738051366	30.9405443820329	32.3176479220857	30.9405443820329	32.3176479220857
Pax7	27.4055382804206	19.9239160489723	27.4055382804206	19.9239160489723	22.3459487203571	24.7539430892572	22.3459487203571	24.7539430892572
Pax9	29.2955754032082	26.8539738051366	29.2955754032082	26.8539738051366	30.9405443820329	34.3804765128572	30.9405443820329	34.3804765128572
Pou4f2	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	10.313514794011	11.0017524841143	10.313514794011	11.0017524841143
Rarg	22.6804454734515	23.3889449270545	22.6804454734515	23.3889449270545	20.6270295880219	18.5654573169429	20.6270295880219	18.5654573169429
Rbak	41.5808167013278	36.3828032198625	41.5808167013278	36.3828032198625	48.1297357053845	48.8202766482572	48.1297357053845	48.8202766482572
Tcf7l1	20.7904083506639	20.7901732684929	20.7904083506639	20.7901732684929	17.1891913233516	17.1902382564286	17.1891913233516	17.1902382564286
Tlx1	14.1752784209072	12.993858292808	14.1752784209072	12.993858292808	6.87567652934064	10.3141429538572	6.87567652934064	10.3141429538572
Tlx2	14.1752784209072	12.993858292808	14.1752784209072	12.993858292808	6.87567652934064	10.3141429538572	6.87567652934064	10.3141429538572
Zbtb48	26.4605197190268	22.5226877075339	26.4605197190268	22.5226877075339	24.0648678526922	24.7539430892572	24.0648678526922	24.7539430892572
Zfp182	15.120296982301	16.4588871708902	15.120296982301	16.4588871708902	12.0324339263461	13.7521906051429	12.0324339263461	13.7521906051429
Zfp300	15.120296982301	21.6564304880134	15.120296982301	21.6564304880134	15.4702721910164	13.7521906051429	15.4702721910164	13.7521906051429
Zfp322a	38.7457610171464	38.9815748784241	38.7457610171464	38.9815748784241	42.972978308379	43.3194004062	42.972978308379	43.3194004062
Zfp784	19.8453897892701	24.255202146575	19.8453897892701	24.255202146575	18.9081104556868	19.2530668472	18.9081104556868	19.2530668472
Bach2	26.4605197190268	25.9877165856161	26.4605197190268	25.9877165856161	27.5027061173626	26.8167716800286	27.5027061173626	26.8167716800286
Ehf	43.4708538241154	35.516546000342	43.4708538241154	35.516546000342	46.4108165730493	44.6946194667143	46.4108165730493	44.6946194667143
Elf3	36.8557238943587	33.7840315613009	36.8557238943587	33.7840315613009	39.5351400437087	37.8185241641429	39.5351400437087	37.8185241641429
Fos	22.6804454734515	23.3889449270545	22.6804454734515	23.3889449270545	29.2216252496977	24.7539430892572	29.2216252496977	24.7539430892572
Fosb	21.7354269120577	22.5226877075339	21.7354269120577	22.5226877075339	27.5027061173626	23.3787240287429	27.5027061173626	23.3787240287429
Fosl2	22.6804454734515	24.255202146575	22.6804454734515	24.255202146575	29.2216252496977	24.066333559	29.2216252496977	24.066333559
Foxh1	16.0653155436948	19.0576588294518	16.0653155436948	19.0576588294518	15.4702721910164	14.4398001354	15.4702721910164	14.4398001354
Foxk1	19.8453897892701	19.9239160489723	19.8453897892701	19.9239160489723	15.4702721910164	19.2530668472	15.4702721910164	19.2530668472
Glis1	46.3059095082969	41.5803465369857	46.3059095082969	41.5803465369857	56.7243313670603	57.7592005416	56.7243313670603	57.7592005416
Glis3	42.5258352627216	38.9815748784241	42.5258352627216	38.9815748784241	51.5675739700548	49.5078861785143	51.5675739700548	49.5078861785143
Hdx	14.1752784209072	15.5926299513696	14.1752784209072	15.5926299513696	12.0324339263461	13.0645810748857	12.0324339263461	13.0645810748857
Hnf4a	26.4605197190268	25.9877165856161	26.4605197190268	25.9877165856161	24.0648678526922	26.8167716800286	24.0648678526922	26.8167716800286
Hnf4g	22.6804454734515	23.3889449270545	22.6804454734515	23.3889449270545	22.3459487203571	20.6282859077143	22.3459487203571	20.6282859077143
Hoxb6	17.9553526664825	13.8601155123286	17.9553526664825	13.8601155123286	13.7513530586813	11.6893620143714	13.7513530586813	11.6893620143714
Irf8	17.9553526664825	19.0576588294518	17.9553526664825	19.0576588294518	17.1891913233516	17.1902382564286	17.1891913233516	17.1902382564286
Irx4	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	10.313514794011	9.62653342360001	10.313514794011	9.62653342360001
Irx6	14.1752784209072	15.5926299513696	14.1752784209072	15.5926299513696	12.0324339263461	10.3141429538572	12.0324339263461	10.3141429538572
Klf10	49.1409651924783	41.5803465369857	49.1409651924783	41.5803465369857	60.1621696317306	61.1972481928858	60.1621696317306	61.1972481928858
Meis1	30.240593964602	26.8539738051366	30.240593964602	26.8539738051366	32.659463514368	32.3176479220857	32.659463514368	32.3176479220857
Myc	34.9656867715711	30.3190026832188	34.9656867715711	30.3190026832188	39.5351400437087	41.9441813456857	39.5351400437087	41.9441813456857
Myf6	21.7354269120577	21.6564304880134	21.7354269120577	21.6564304880134	18.9081104556868	18.5654573169429	18.9081104556868	18.5654573169429
Nfe2l1	18.9003712278763	18.1914016099313	18.9003712278763	18.1914016099313	17.1891913233516	13.7521906051429	17.1891913233516	13.7521906051429
Nfe2l2	24.5704825962392	23.3889449270545	24.5704825962392	23.3889449270545	25.7837869850274	24.066333559	25.7837869850274	24.066333559
Nfia	28.3505568418144	29.4527454636982	28.3505568418144	29.4527454636982	30.9405443820329	28.8796002708	30.9405443820329	28.8796002708
Nr1h3	22.6804454734515	22.5226877075339	22.6804454734515	22.5226877075339	22.3459487203571	20.6282859077143	22.3459487203571	20.6282859077143
Rel	30.240593964602	29.4527454636982	30.240593964602	29.4527454636982	34.3783826467032	33.6928669826	34.3783826467032	33.6928669826
Rest	34.0206682101773	31.1852599027393	34.0206682101773	31.1852599027393	39.5351400437087	38.5061336944	39.5351400437087	38.5061336944
Rorc	17.9553526664825	21.6564304880134	17.9553526664825	21.6564304880134	18.9081104556868	18.5654573169429	18.9081104556868	18.5654573169429
Scrt1	18.9003712278763	19.9239160489723	18.9003712278763	19.9239160489723	22.3459487203571	22.0035049682286	22.3459487203571	22.0035049682286
Scrt2	19.8453897892701	21.6564304880134	19.8453897892701	21.6564304880134	18.9081104556868	19.2530668472	18.9081104556868	19.2530668472
Sox1	18.9003712278763	17.3251443904107	18.9003712278763	17.3251443904107	13.7513530586813	14.4398001354	13.7513530586813	14.4398001354
Sox4	18.9003712278763	19.9239160489723	18.9003712278763	19.9239160489723	18.9081104556868	18.5654573169429	18.9081104556868	18.5654573169429
Spdef	38.7457610171464	33.7840315613009	38.7457610171464	33.7840315613009	49.8486548377197	53.6335433600572	49.8486548377197	53.6335433600572
Spi1	25.515501157633	25.1214593660955	25.515501157633	25.1214593660955	29.2216252496977	26.8167716800286	29.2216252496977	26.8167716800286
Spib	23.6254640348453	24.255202146575	23.6254640348453	24.255202146575	25.7837869850274	24.7539430892572	25.7837869850274	24.7539430892572
Tbx20	25.515501157633	23.3889449270545	25.515501157633	23.3889449270545	29.2216252496977	27.5043812102857	29.2216252496977	27.5043812102857
Tbx4	15.120296982301	19.9239160489723	15.120296982301	19.9239160489723	15.4702721910164	13.7521906051429	15.4702721910164	13.7521906051429
Tbx5	15.120296982301	19.9239160489723	15.120296982301	19.9239160489723	15.4702721910164	13.7521906051429	15.4702721910164	13.7521906051429
Tbx6	17.0103341050886	20.7901732684929	17.0103341050886	20.7901732684929	15.4702721910164	16.5026287261714	15.4702721910164	16.5026287261714
Tcf4	20.7904083506639	23.3889449270545	20.7904083506639	23.3889449270545	22.3459487203571	18.5654573169429	22.3459487203571	18.5654573169429
Tcfcp2l1	32.1306310873897	32.0515171222598	32.1306310873897	32.0515171222598	36.0973017790384	35.7556955733715	36.0973017790384	35.7556955733715
Ubp1	30.240593964602	30.3190026832188	30.240593964602	30.3190026832188	30.9405443820329	34.3804765128572	30.9405443820329	34.3804765128572
Zbtb7a	51.9760208766598	49.3766615126706	51.9760208766598	49.3766615126706	63.6000078964009	63.9476863139143	63.6000078964009	63.9476863139143
Zfp24	18.9003712278763	19.0576588294518	18.9003712278763	19.0576588294518	15.4702721910164	16.5026287261714	15.4702721910164	16.5026287261714
Zfp263	32.1306310873897	27.7202310246572	32.1306310873897	27.7202310246572	36.0973017790384	34.3804765128572	36.0973017790384	34.3804765128572
Zfp296	23.6254640348453	21.6564304880134	23.6254640348453	21.6564304880134	29.2216252496977	25.4415526195143	29.2216252496977	25.4415526195143
Zfp317	18.9003712278763	23.3889449270545	18.9003712278763	23.3889449270545	18.9081104556868	15.1274096656572	18.9081104556868	15.1274096656572
Zfp382	24.5704825962392	26.8539738051366	24.5704825962392	26.8539738051366	22.3459487203571	22.0035049682286	22.3459487203571	22.0035049682286
Zscan4b	33.0756496487835	33.7840315613009	33.0756496487835	33.7840315613009	30.9405443820329	30.9424288615715	30.9405443820329	30.9424288615715
Zscan4c	33.0756496487835	33.7840315613009	33.0756496487835	33.7840315613009	30.9405443820329	30.9424288615715	30.9405443820329	30.9424288615715
Zscan4d	33.0756496487835	33.7840315613009	33.0756496487835	33.7840315613009	30.9405443820329	30.9424288615715	30.9405443820329	30.9424288615715
Zscan4f	33.0756496487835	33.7840315613009	33.0756496487835	33.7840315613009	30.9405443820329	30.9424288615715	30.9405443820329	30.9424288615715
Cbfb	23.6254640348453	23.3889449270545	23.6254640348453	23.3889449270545	24.0648678526922	20.6282859077143	24.0648678526922	20.6282859077143
Ddit3	17.0103341050886	17.3251443904107	17.0103341050886	17.3251443904107	20.6270295880219	18.5654573169429	20.6270295880219	18.5654573169429
Dmrtb1	17.9553526664825	19.9239160489723	17.9553526664825	19.9239160489723	18.9081104556868	19.2530668472	18.9081104556868	19.2530668472
ENSMUSG00000098546	25.515501157633	24.255202146575	25.515501157633	24.255202146575	30.9405443820329	29.5672098010572	30.9405443820329	29.5672098010572
Ebf1	29.2955754032082	25.9877165856161	29.2955754032082	25.9877165856161	30.9405443820329	30.2548193313143	30.9405443820329	30.2548193313143
Ebf2	29.2955754032082	25.9877165856161	29.2955754032082	25.9877165856161	30.9405443820329	30.2548193313143	30.9405443820329	30.2548193313143
Ebf3	29.2955754032082	25.9877165856161	29.2955754032082	25.9877165856161	30.9405443820329	30.2548193313143	30.9405443820329	30.2548193313143
Ebf4	29.2955754032082	25.9877165856161	29.2955754032082	25.9877165856161	30.9405443820329	30.2548193313143	30.9405443820329	30.2548193313143
Elf2	47.2509280696907	33.7840315613009	47.2509280696907	33.7840315613009	56.7243313670603	55.6963719508286	56.7243313670603	55.6963719508286
Elf4	46.3059095082969	33.7840315613009	46.3059095082969	33.7840315613009	51.5675739700548	54.3211528903143	51.5675739700548	54.3211528903143
Esrrb	20.7904083506639	22.5226877075339	20.7904083506639	22.5226877075339	20.6270295880219	19.2530668472	20.6270295880219	19.2530668472
Irf1	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	13.7513530586813	15.8150191959143	13.7513530586813	15.8150191959143
Mafa	25.515501157633	26.8539738051366	25.515501157633	26.8539738051366	25.7837869850274	24.066333559	25.7837869850274	24.066333559
Mafk	25.515501157633	26.8539738051366	25.515501157633	26.8539738051366	27.5027061173626	22.6911144984857	27.5027061173626	22.6911144984857
Mef2a	17.9553526664825	16.4588871708902	17.9553526664825	16.4588871708902	15.4702721910164	14.4398001354	15.4702721910164	14.4398001354
Nfe2	22.6804454734515	25.9877165856161	22.6804454734515	25.9877165856161	22.3459487203571	22.0035049682286	22.3459487203571	22.0035049682286
Nfe2l3	22.6804454734515	25.9877165856161	22.6804454734515	25.9877165856161	22.3459487203571	22.0035049682286	22.3459487203571	22.0035049682286
Nr5a2	33.0756496487835	33.7840315613009	33.0756496487835	33.7840315613009	34.3783826467032	39.8813527549143	34.3783826467032	39.8813527549143
Pgr	21.7354269120577	23.3889449270545	21.7354269120577	23.3889449270545	22.3459487203571	21.3158954379714	22.3459487203571	21.3158954379714
Pknox1	23.6254640348453	23.3889449270545	23.6254640348453	23.3889449270545	24.0648678526922	24.066333559	24.0648678526922	24.066333559
Rela	18.9003712278763	19.0576588294518	18.9003712278763	19.0576588294518	20.6270295880219	22.0035049682286	20.6270295880219	22.0035049682286
Rhox11	15.120296982301	18.1914016099313	15.120296982301	18.1914016099313	17.1891913233516	18.5654573169429	17.1891913233516	18.5654573169429
Sox3	22.6804454734515	22.5226877075339	22.6804454734515	22.5226877075339	24.0648678526922	23.3787240287429	24.0648678526922	23.3787240287429
Sox9	21.7354269120577	19.0576588294518	21.7354269120577	19.0576588294518	18.9081104556868	17.8778477866857	18.9081104556868	17.8778477866857
Tbx2	19.8453897892701	19.9239160489723	19.8453897892701	19.9239160489723	15.4702721910164	17.8778477866857	15.4702721910164	17.8778477866857
Tbx3	19.8453897892701	19.9239160489723	19.8453897892701	19.9239160489723	17.1891913233516	17.8778477866857	17.1891913233516	17.8778477866857
Tcf3	21.7354269120577	23.3889449270545	21.7354269120577	23.3889449270545	22.3459487203571	20.6282859077143	22.3459487203571	20.6282859077143
Tead4	23.6254640348453	26.8539738051366	23.6254640348453	26.8539738051366	25.7837869850274	25.4415526195143	25.7837869850274	25.4415526195143
Vezf1	25.515501157633	24.255202146575	25.515501157633	24.255202146575	30.9405443820329	29.5672098010572	30.9405443820329	29.5672098010572
Zfp641	24.5704825962392	25.1214593660955	24.5704825962392	25.1214593660955	32.659463514368	32.3176479220857	32.659463514368	32.3176479220857
Zfp69	19.8453897892701	19.9239160489723	19.8453897892701	19.9239160489723	18.9081104556868	19.2530668472	18.9081104556868	19.2530668472
Zfp740	23.6254640348453	23.3889449270545	23.6254640348453	23.3889449270545	30.9405443820329	29.5672098010572	30.9405443820329	29.5672098010572
Zfp771	46.3059095082969	41.5803465369857	46.3059095082969	41.5803465369857	51.5675739700548	59.1344196021143	51.5675739700548	59.1344196021143
Arnt	37.8007424557525	32.0515171222598	37.8007424557525	32.0515171222598	39.5351400437087	45.3822289969715	39.5351400437087	45.3822289969715
Bcl11b	23.6254640348453	24.255202146575	23.6254640348453	24.255202146575	27.5027061173626	24.066333559	27.5027061173626	24.066333559
Cux2	15.120296982301	18.1914016099313	15.120296982301	18.1914016099313	12.0324339263461	9.62653342360001	12.0324339263461	9.62653342360001
Fbxl19	26.4605197190268	21.6564304880134	26.4605197190268	21.6564304880134	36.0973017790384	30.9424288615715	36.0973017790384	30.9424288615715
Fev	38.7457610171464	32.9177743417804	38.7457610171464	32.9177743417804	44.6918974407142	47.4450575877429	44.6918974407142	47.4450575877429
Gbx1	18.9003712278763	15.5926299513696	18.9003712278763	15.5926299513696	17.1891913233516	15.8150191959143	17.1891913233516	15.8150191959143
Hbp1	20.7904083506639	20.7901732684929	20.7904083506639	20.7901732684929	17.1891913233516	15.8150191959143	17.1891913233516	15.8150191959143
Hoxc5	12.2852412981196	17.3251443904107	12.2852412981196	17.3251443904107	12.0324339263461	11.6893620143714	12.0324339263461	11.6893620143714
Hsf3	19.8453897892701	22.5226877075339	19.8453897892701	22.5226877075339	22.3459487203571	23.3787240287429	22.3459487203571	23.3787240287429
Hsf4	20.7904083506639	23.3889449270545	20.7904083506639	23.3889449270545	18.9081104556868	24.066333559	18.9081104556868	24.066333559
Irf3	26.4605197190268	27.7202310246572	26.4605197190268	27.7202310246572	29.2216252496977	30.2548193313143	29.2216252496977	30.2548193313143
Lbx2	11.3402227367258	15.5926299513696	11.3402227367258	15.5926299513696	10.313514794011	11.0017524841143	10.313514794011	11.0017524841143
Lhx4	13.2302598595134	13.8601155123286	13.2302598595134	13.8601155123286	6.87567652934064	11.0017524841143	6.87567652934064	11.0017524841143
Lmx1b	13.2302598595134	12.1276010732875	13.2302598595134	12.1276010732875	5.15675739700548	11.0017524841143	5.15675739700548	11.0017524841143
Max	29.2955754032082	26.8539738051366	29.2955754032082	26.8539738051366	32.659463514368	39.1937432246572	32.659463514368	39.1937432246572
Mlxip	39.6907795785402	38.9815748784241	39.6907795785402	38.9815748784241	44.6918974407142	50.1954957087715	44.6918974407142	50.1954957087715
Mycn	27.4055382804206	25.9877165856161	27.4055382804206	25.9877165856161	32.659463514368	37.1309146338857	32.659463514368	37.1309146338857
Nkx31	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	13.7513530586813	15.1274096656572	13.7513530586813	15.1274096656572
Nkx32	17.9553526664825	19.9239160489723	17.9553526664825	19.9239160489723	13.7513530586813	14.4398001354	13.7513530586813	14.4398001354
Nkx63	11.3402227367258	12.1276010732875	11.3402227367258	12.1276010732875	8.5945956616758	11.0017524841143	8.5945956616758	11.0017524841143
Noto	12.2852412981196	12.1276010732875	12.2852412981196	12.1276010732875	6.87567652934064	10.3141429538572	6.87567652934064	10.3141429538572
Osr2	18.9003712278763	18.1914016099313	18.9003712278763	18.1914016099313	20.6270295880219	20.6282859077143	20.6270295880219	20.6282859077143
Pax4	19.8453897892701	16.4588871708902	19.8453897892701	16.4588871708902	15.4702721910164	21.3158954379714	15.4702721910164	21.3158954379714
Pax6	16.0653155436948	14.7263727318491	16.0653155436948	14.7263727318491	12.0324339263461	14.4398001354	12.0324339263461	14.4398001354
Phox2a	18.9003712278763	15.5926299513696	18.9003712278763	15.5926299513696	17.1891913233516	15.8150191959143	17.1891913233516	15.8150191959143
Phox2b	18.9003712278763	15.5926299513696	18.9003712278763	15.5926299513696	17.1891913233516	15.8150191959143	17.1891913233516	15.8150191959143
Pou3f2	15.120296982301	17.3251443904107	15.120296982301	17.3251443904107	12.0324339263461	13.0645810748857	12.0324339263461	13.0645810748857
Prrxl1	12.2852412981196	12.993858292808	12.2852412981196	12.993858292808	12.0324339263461	9.62653342360001	12.0324339263461	9.62653342360001
Snai1	23.6254640348453	22.5226877075339	23.6254640348453	22.5226877075339	24.0648678526922	22.6911144984857	24.0648678526922	22.6911144984857
Sox17	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	15.4702721910164	15.8150191959143	15.4702721910164	15.8150191959143
Stat5a	21.7354269120577	24.255202146575	21.7354269120577	23.3889449270545	22.3459487203571	22.6911144984857	22.3459487203571	22.6911144984857
Stat5b	21.7354269120577	24.255202146575	21.7354269120577	24.255202146575	22.3459487203571	23.3787240287429	22.3459487203571	23.3787240287429
Tead1	22.6804454734515	25.9877165856161	22.6804454734515	25.9877165856161	22.3459487203571	23.3787240287429	22.3459487203571	23.3787240287429
Tead2	21.7354269120577	25.9877165856161	21.7354269120577	25.9877165856161	22.3459487203571	22.0035049682286	22.3459487203571	22.0035049682286
Tfap2b	33.0756496487835	29.4527454636982	33.0756496487835	29.4527454636982	36.0973017790384	36.4433051036286	36.0973017790384	36.4433051036286
Tfap2e	33.0756496487835	31.1852599027393	33.0756496487835	31.1852599027393	36.0973017790384	37.8185241641429	36.0973017790384	37.8185241641429
Thrb	30.240593964602	27.7202310246572	30.240593964602	27.7202310246572	32.659463514368	29.5672098010572	32.659463514368	29.5672098010572
Uncx	14.1752784209072	13.8601155123286	14.1752784209072	13.8601155123286	5.15675739700548	12.3769715446286	5.15675739700548	12.3769715446286
Zeb1	16.0653155436948	19.9239160489723	16.0653155436948	19.9239160489723	17.1891913233516	16.5026287261714	17.1891913233516	16.5026287261714
Zfp110	22.6804454734515	23.3889449270545	22.6804454734515	23.3889449270545	24.0648678526922	19.2530668472	24.0648678526922	19.2530668472
Zfp423	31.1856125259959	30.3190026832188	31.1856125259959	30.3190026832188	36.0973017790384	32.3176479220857	36.0973017790384	32.3176479220857
Zfp449	51.9760208766598	44.1791181955473	51.9760208766598	44.1791181955473	55.0054122347251	58.4468100718572	55.0054122347251	58.4468100718572
Zfp711	35.9107053329649	32.9177743417804	35.9107053329649	32.9177743417804	39.5351400437087	36.4433051036286	39.5351400437087	36.4433051036286
Alx1	15.120296982301	14.7263727318491	15.120296982301	14.7263727318491	10.313514794011	13.7521906051429	10.313514794011	13.7521906051429
Alx3	13.2302598595134	14.7263727318491	13.2302598595134	14.7263727318491	10.313514794011	11.6893620143714	10.313514794011	11.6893620143714
Alx4	14.1752784209072	12.993858292808	14.1752784209072	12.993858292808	12.0324339263461	12.3769715446286	12.0324339263461	12.3769715446286
Arx	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	13.7513530586813	13.0645810748857	13.7513530586813	13.0645810748857
Barx2	17.9553526664825	18.1914016099313	17.9553526664825	18.1914016099313	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Batf	17.9553526664825	20.7901732684929	17.9553526664825	20.7901732684929	15.4702721910164	15.1274096656572	15.4702721910164	15.1274096656572
Borcs8	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	13.7513530586813	12.3769715446286	13.7513530586813	12.3769715446286
Ctcf	43.4708538241154	35.516546000342	43.4708538241154	35.516546000342	55.0054122347251	49.5078861785143	55.0054122347251	49.5078861785143
ENSMUSG00000097200	13.2302598595134	14.7263727318491	13.2302598595134	14.7263727318491	10.313514794011	11.6893620143714	10.313514794011	11.6893620143714
ENSMUSG00000098598	16.0653155436948	17.3251443904107	16.0653155436948	17.3251443904107	13.7513530586813	15.8150191959143	13.7513530586813	15.8150191959143
Emx1	17.0103341050886	18.1914016099313	17.0103341050886	18.1914016099313	12.0324339263461	9.62653342360001	12.0324339263461	9.62653342360001
En1	13.2302598595134	14.7263727318491	13.2302598595134	14.7263727318491	10.313514794011	11.6893620143714	10.313514794011	11.6893620143714
Gsx1	13.2302598595134	14.7263727318491	13.2302598595134	14.7263727318491	12.0324339263461	13.0645810748857	12.0324339263461	13.0645810748857
Hesx1	18.9003712278763	17.3251443904107	18.9003712278763	17.3251443904107	18.9081104556868	19.9406763774572	18.9081104556868	19.9406763774572
Hlx	13.2302598595134	12.1276010732875	13.2302598595134	12.1276010732875	5.15675739700548	11.0017524841143	5.15675739700548	11.0017524841143
Hmx1	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	10.313514794011	11.6893620143714	10.313514794011	11.6893620143714
Hmx2	14.1752784209072	16.4588871708902	14.1752784209072	16.4588871708902	12.0324339263461	11.0017524841143	12.0324339263461	11.0017524841143
Hoxa11	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	15.4702721910164	16.5026287261714	15.4702721910164	16.5026287261714
Hoxc6	12.2852412981196	11.261343853767	12.2852412981196	11.261343853767	6.87567652934064	10.3141429538572	6.87567652934064	10.3141429538572
Hoxd11	14.1752784209072	15.5926299513696	14.1752784209072	15.5926299513696	15.4702721910164	12.3769715446286	15.4702721910164	12.3769715446286
Isl2	13.2302598595134	13.8601155123286	13.2302598595134	13.8601155123286	12.0324339263461	10.3141429538572	12.0324339263461	10.3141429538572
Lbx1	15.120296982301	14.7263727318491	15.120296982301	14.7263727318491	12.0324339263461	15.1274096656572	12.0324339263461	15.1274096656572
Lhx2	12.2852412981196	12.1276010732875	12.2852412981196	12.1276010732875	8.5945956616758	10.3141429538572	8.5945956616758	10.3141429538572
Lhx6	14.1752784209072	12.993858292808	14.1752784209072	12.993858292808	12.0324339263461	12.3769715446286	12.0324339263461	12.3769715446286
Lhx9	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	13.7513530586813	13.0645810748857	13.7513530586813	13.0645810748857
Lin54	14.1752784209072	14.7263727318491	14.1752784209072	14.7263727318491	10.313514794011	12.3769715446286	10.313514794011	12.3769715446286
Mef2b	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	13.7513530586813	12.3769715446286	13.7513530586813	12.3769715446286
Mef2c	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	13.7513530586813	11.6893620143714	13.7513530586813	11.6893620143714
Mef2d	16.0653155436948	16.4588871708902	16.0653155436948	16.4588871708902	13.7513530586813	12.3769715446286	13.7513530586813	12.3769715446286
Meis2	21.7354269120577	19.9239160489723	21.7354269120577	19.9239160489723	22.3459487203571	21.3158954379714	22.3459487203571	21.3158954379714
Meis3	21.7354269120577	19.9239160489723	21.7354269120577	19.9239160489723	22.3459487203571	21.3158954379714	22.3459487203571	21.3158954379714
Mixl1	13.2302598595134	12.1276010732875	13.2302598595134	12.1276010732875	5.15675739700548	11.0017524841143	5.15675739700548	11.0017524841143
Mnt	25.515501157633	24.255202146575	25.515501157633	24.255202146575	32.659463514368	35.0680860431143	32.659463514368	35.0680860431143
Msgn1	17.9553526664825	19.9239160489723	17.9553526664825	19.9239160489723	18.9081104556868	17.8778477866857	18.9081104556868	17.8778477866857
