gene	AtoB_rep1	AtoB_rep2	AtoB_rep3	AtoB_rep4	BtoA_rep1	BtoA_rep2	BtoA_rep3	BtoA_rep4
Nfil3	67.6628022499295	88.9148898148469	88.4637955205881	74.8202980551566	50.3057949889452	43.4804736760148	51.1064690037287	46.122716471186
Nr6a1	57.5638765409848	62.5335488807714	57.9929326190522	60.4317791983957	46.1136454065331	43.4804736760148	45.0939432385842	43.1147132230652
Tbr1	49.484735973829	54.716855270675	50.1294841283332	47.9617295225363	39.8254210329149	38.42460464392	42.0876803560119	38.1013744761972
Zbtb49	54.5341988283014	58.6252020757232	52.095346251013	64.2687175601987	63.9302811317845	64.7151236108127	60.1252576514456	63.1680682105374
Zbtb7c	63.6232319663516	55.6939419719371	55.0441394350326	52.7579024747899	58.6900941537693	57.63690696588	56.1169071413492	57.1520617142957
Bach1	52.5144136865124	45.9230749593165	57.9929326190522	47.0024949320856	45.06560801093	44.4916474824337	45.0939432385842	43.1147132230652
Grhl2	40.3957028357788	44.9459882580545	46.1977598829738	45.0840257511841	48.2097201977391	48.5363427081095	50.1043813762046	47.1253842205596
Hmbox1	44.4352731193567	51.7855951668888	44.231897760294	47.0024949320856	50.3057949889452	52.5810379337853	49.1022937486806	53.1413907168013
Hmx1	50.4946285447235	48.8543350631027	56.0270704963724	47.9617295225363	52.4018697801512	52.5810379337853	57.1189947688733	50.1333874686805
Mafk	47.4649508320401	42.9918148555304	43.2489666989542	42.2063219798319	48.2097201977391	44.4916474824337	46.0960308661083	44.1173809724388
Nfe2l2	45.4451656902511	42.9918148555304	50.1294841283332	47.0024949320856	47.1616828021361	45.5028212888527	45.0939432385842	46.122716471186
Nkx21	52.5144136865124	45.9230749593165	51.1124151896731	47.9617295225363	50.3057949889452	48.5363427081095	51.1064690037287	49.1307197193069
Nkx25	44.4352731193567	39.0834680504821	44.231897760294	39.3286182084798	51.3538323845482	50.5586903209474	52.1085566312528	52.1387229674277
Nkx31	58.5737691118792	64.4877222832955	58.9758636803921	57.5540754270436	42.969533219724	38.42460464392	46.0960308661083	40.1067099749444
Nkx32	51.504521115618	50.8085084656268	55.0441394350326	51.7986678843392	44.017570615327	40.4469522567579	48.1002061211565	42.1120454736916
Sox3	48.4748434029345	42.9918148555304	48.1636220056535	45.0840257511841	53.4499071757542	52.5810379337853	54.112731886301	51.1360552180541
Sp7	43.4253805484622	41.0376414530063	48.1636220056535	45.0840257511841	42.969533219724	40.4469522567579	45.0939432385842	38.1013744761972
Tfap4	43.4253805484622	42.9918148555304	43.2489666989542	45.0840257511841	47.1616828021361	41.4581260631769	45.0939432385842	42.1120454736916
Zfp523	53.5243062574069	54.716855270675	53.0782773123528	55.6356062461421	72.3145802966087	85.9497735456106	71.1482215542106	92.245432942372
Batf	46.4550582611456	44.9459882580545	48.1636220056535	45.0840257511841	42.969533219724	38.42460464392	45.0939432385842	38.1013744761972
Cdx2	49.484735973829	46.9001616605786	53.0782773123528	48.920964112987	52.4018697801512	48.5363427081095	53.1106442587769	49.1307197193069
Cdx4	60.5935542536682	59.6022887769853	59.9587947417319	60.4317791983957	54.4979445713573	52.5810379337853	57.1189947688733	51.1360552180541
Hand2	45.4451656902511	43.9689015567924	46.1977598829738	45.0840257511841	47.1616828021361	44.4916474824337	48.1002061211565	42.1120454736916
Hnf1a	42.4154879775677	51.7855951668888	41.2831045762744	46.0432603416349	41.921495824121	35.3910832246632	42.0876803560119	39.1040422255708
Hnf1b	41.4055954066733	50.8085084656268	37.351380330915	45.0840257511841	56.5940193625633	53.5922117402042	54.112731886301	58.1547294636693
Maff	42.4154879775677	42.0147281542683	45.2148288216339	41.2470873893812	41.921495824121	39.435778450339	41.0855927284878	39.1040422255708
Msantd3	47.4649508320401	46.9001616605786	47.1806909443136	46.0432603416349	48.2097201977391	46.5139950952716	47.0981184936324	46.122716471186
Sox4	57.5638765409848	56.6710286731991	57.0100015577123	57.5540754270436	53.4499071757542	52.5810379337853	54.112731886301	51.1360552180541
Eomes	50.4946285447235	51.7855951668888	52.095346251013	48.920964112987	42.969533219724	41.4581260631769	44.0918556110601	40.1067099749444
Hinfp	58.5737691118792	51.7855951668888	57.9929326190522	45.0840257511841	55.5459819669603	54.6033855466232	53.1106442587769	54.1440584661749
Nfya	143.404745067015	175.87560622717	128.763969035523	182.254572185638	136.244861428393	157.743113801356	126.263041068036	166.442846396019
Osr1	52.5144136865124	48.8543350631027	50.1294841283332	47.0024949320856	44.017570615327	43.4804736760148	41.0855927284878	44.1173809724388
Zfp711	74.7320502461908	78.1669361009643	71.7539674778103	75.7795326456074	58.6900941537693	57.63690696588	57.1189947688733	58.1547294636693
Cxxc1	47.4649508320401	46.9001616605786	52.095346251013	43.1655565702827	64.9783185273875	66.7374712236506	66.1377834165901	66.1760714586582
Nfyb	147.444315350593	182.715213136004	133.678624342222	188.969214318793	136.244861428393	159.765461414194	128.267216323084	168.448181894766
Nfyc	143.404745067015	173.921432824646	128.763969035523	177.458399233384	134.148786637187	156.731939994937	126.263041068036	165.440178646646
Snai3	50.4946285447235	53.739768569413	51.1124151896731	52.7579024747899	44.017570615327	40.4469522567579	43.089767983536	37.0987067268235
Ybx1	52.5144136865124	51.7855951668888	49.1465530669934	47.9617295225363	40.8734584285179	37.4134308375011	42.0876803560119	39.1040422255708
Ybx2	52.5144136865124	51.7855951668888	49.1465530669934	47.9617295225363	40.8734584285179	37.4134308375011	42.0876803560119	39.1040422255708
Ybx3	52.5144136865124	51.7855951668888	49.1465530669934	47.9617295225363	40.8734584285179	37.4134308375011	42.0876803560119	39.1040422255708
Bhlhe40	84.8309759551355	151.448438695618	73.7198296004901	173.621460871581	69.1704681097996	99.0950330290569	69.1440462991624	116.309458927339
ENSMUSG00000098598	54.5341988283014	51.7855951668888	57.9929326190522	51.7986678843392	47.1616828021361	39.435778450339	50.1043813762046	42.1120454736916
Hes5	95.9397942349746	109.43371054135	91.4125887046077	108.393508720932	49.2577575933421	48.5363427081095	48.1002061211565	47.1253842205596
Hey2	85.8408685260299	102.594103632516	83.5491402138887	107.434274130481	54.4979445713573	58.648080772299	55.1148195138251	62.1654004611638
Heyl	85.8408685260299	102.594103632516	83.5491402138887	107.434274130481	54.4979445713573	58.648080772299	55.1148195138251	62.1654004611638
Mlx	78.7716205297686	129.952531267853	70.7710364164705	151.559065291215	71.2665429010056	97.072685416219	71.1482215542106	108.28811693235
Mlxipl	73.7221576752963	121.158750956495	62.9075879257515	141.966719386707	72.3145802966087	104.150902061152	72.1503091817347	119.317462175459
Pou6f1	54.5341988283014	51.7855951668888	57.9929326190522	51.7986678843392	47.1616828021361	39.435778450339	50.1043813762046	42.1120454736916
Srebf1	82.8111908133465	149.494265293094	70.7710364164705	178.417633823835	67.0743933185935	102.128554448314	67.1398710441142	119.317462175459
Tfe3	69.6825873917184	118.227490852708	62.9075879257515	128.537435120397	78.6028046702268	119.318509157436	78.1628349468792	137.365481664184
Tfeb	78.7716205297686	139.723398280474	67.8222432324509	162.110645786173	77.5547672746238	116.284987738179	77.1607473193552	135.360146165437
Tfec	68.6726948208239	113.342057346398	62.9075879257515	122.782027577693	77.5547672746238	111.229118706084	77.1607473193552	127.338804170448
Usf2	76.7518353879797	130.929617969115	67.8222432324509	150.599830700764	73.3626176922117	101.117380641895	72.1503091817347	115.306791177965
Esr1	48.4748434029345	53.739768569413	49.1465530669934	55.6356062461421	45.06560801093	47.5251689016906	46.0960308661083	46.122716471186
Hoxa3	53.5243062574069	54.716855270675	57.9929326190522	47.0024949320856	50.3057949889452	47.5251689016906	54.112731886301	50.1333874686805
Hoxa5	48.4748434029345	45.9230749593165	50.1294841283332	43.1655565702827	42.969533219724	41.4581260631769	47.0981184936324	40.1067099749444
Hoxb3	52.5144136865124	50.8085084656268	54.0612083736927	48.920964112987	40.8734584285179	35.3910832246632	42.0876803560119	34.0907034787027
Hoxb5	46.4550582611456	43.9689015567924	48.1636220056535	42.2063219798319	39.8254210329149	36.4022570310821	43.089767983536	35.0933712280763
Hoxc5	56.5539839700903	62.5335488807714	59.9587947417319	59.472544607945	44.017570615327	36.4022570310821	44.0918556110601	36.0960389774499
Lbx2	47.4649508320401	40.0605547517442	49.1465530669934	44.1247911607334	37.7293462417089	30.3352141925684	41.0855927284878	34.0907034787027
Lin28a	54.5341988283014	77.1898493997022	57.9929326190522	71.9425942838045	67.0743933185935	67.7486450300695	66.1377834165901	65.1734037092846
Lin28b	54.5341988283014	77.1898493997022	57.9929326190522	71.9425942838045	67.0743933185935	67.7486450300695	66.1377834165901	65.1734037092846
Meox1	49.484735973829	44.9459882580545	51.1124151896731	46.0432603416349	42.969533219724	36.4022570310821	44.0918556110601	34.0907034787027
Nr1h5	47.4649508320401	49.8314217643647	47.1806909443136	47.9617295225363	53.4499071757542	55.6145593530421	53.1106442587769	55.1467262155485
Nr2f1	46.4550582611456	46.9001616605786	45.2148288216339	47.0024949320856	48.2097201977391	49.5475165145285	48.1002061211565	49.1307197193069
Nr2f2	46.4550582611456	47.8772483618406	48.1636220056535	47.0024949320856	47.1616828021361	49.5475165145285	48.1002061211565	49.1307197193069
Nr2f6	43.4253805484622	41.0376414530063	45.2148288216339	42.2063219798319	50.3057949889452	50.5586903209474	50.1043813762046	51.1360552180541
Pdx1	47.4649508320401	43.9689015567924	44.231897760294	42.2063219798319	44.017570615327	38.42460464392	46.0960308661083	41.109377724318
Pou2f3	53.5243062574069	48.8543350631027	54.0612083736927	52.7579024747899	52.4018697801512	44.4916474824337	54.112731886301	46.122716471186
Pou3f2	58.5737691118792	58.6252020757232	62.9075879257515	54.6763716556914	45.06560801093	37.4134308375011	47.0981184936324	40.1067099749444
Rara	47.4649508320401	49.8314217643647	47.1806909443136	47.9617295225363	53.4499071757542	55.6145593530421	53.1106442587769	55.1467262155485
Rarb	48.4748434029345	48.8543350631027	48.1636220056535	47.9617295225363	53.4499071757542	56.6257331594611	54.112731886301	56.1493939649221
Rorc	54.5341988283014	50.8085084656268	53.0782773123528	49.8801987034378	45.06560801093	44.4916474824337	47.0981184936324	43.1147132230652
Rxrb	52.5144136865124	58.6252020757232	49.1465530669934	56.5948408365928	50.3057949889452	52.5810379337853	50.1043813762046	53.1413907168013
Zfp113	60.5935542536682	59.6022887769853	59.9587947417319	61.3910137888465	44.017570615327	38.42460464392	44.0918556110601	39.1040422255708
Zik1	48.4748434029345	48.8543350631027	50.1294841283332	47.9617295225363	51.3538323845482	48.5363427081095	52.1085566312528	50.1333874686805
Alx1	40.3957028357788	41.0376414530063	44.231897760294	39.3286182084798	55.5459819669603	51.5698641273663	63.1315205340178	55.1467262155485
Alx4	48.4748434029345	42.9918148555304	52.095346251013	47.0024949320856	51.3538323845482	50.5586903209474	59.1231700239215	51.1360552180541
Arid2	40.3957028357788	42.9918148555304	43.2489666989542	41.2470873893812	46.1136454065331	42.4692998695958	51.1064690037287	43.1147132230652
Arx	44.4352731193567	36.152207946696	42.2660356376143	38.369383618029	45.06560801093	42.4692998695958	52.1085566312528	45.1200487218124
Dlx1	60.5935542536682	51.7855951668888	60.9417258030718	53.7171370652407	51.3538323845482	47.5251689016906	58.1210823963974	46.122716471186
Dlx6	49.484735973829	43.9689015567924	53.0782773123528	45.0840257511841	56.5940193625633	59.6592545787179	62.1294329064938	58.1547294636693
Foxj1	58.5737691118792	56.6710286731991	57.0100015577123	57.5540754270436	50.3057949889452	44.4916474824337	50.1043813762046	44.1173809724388
Hlx	37.3660251230954	37.129294647958	40.3001735149346	35.4916798466769	49.2577575933421	47.5251689016906	54.112731886301	51.1360552180541
Hoxa13	44.4352731193567	42.0147281542683	49.1465530669934	43.1655565702827	56.5940193625633	59.6592545787179	58.1210823963974	66.1760714586582
Hoxb13	44.4352731193567	42.9918148555304	50.1294841283332	45.0840257511841	58.6900941537693	62.6927759979748	60.1252576514456	68.1814069574054
Hoxc13	47.4649508320401	45.9230749593165	52.095346251013	47.0024949320856	58.6900941537693	60.6704283851369	59.1231700239215	66.1760714586582
Isl2	53.5243062574069	49.8314217643647	57.9929326190522	50.8394332938885	50.3057949889452	52.5810379337853	56.1169071413492	49.1307197193069
Lbx1	44.4352731193567	38.1063813492201	47.1806909443136	44.1247911607334	50.3057949889452	46.5139950952716	54.112731886301	50.1333874686805
Lhx4	37.3660251230954	34.1980345441719	39.3172424535947	33.5732106657754	46.1136454065331	38.42460464392	52.1085566312528	44.1173809724388
Lhx9	44.4352731193567	36.152207946696	42.2660356376143	38.369383618029	45.06560801093	42.4692998695958	52.1085566312528	45.1200487218124
Lmx1a	41.4055954066733	42.0147281542683	45.2148288216339	40.2878527989305	50.3057949889452	45.5028212888527	55.1148195138251	48.1280519699332
Lmx1b	37.3660251230954	37.129294647958	40.3001735149346	35.4916798466769	49.2577575933421	47.5251689016906	54.112731886301	51.1360552180541
Maf	39.3858102648843	38.1063813492201	39.3172424535947	37.4101490275783	41.921495824121	37.4134308375011	41.0855927284878	37.0987067268235
Mixl1	37.3660251230954	37.129294647958	40.3001735149346	35.4916798466769	49.2577575933421	47.5251689016906	54.112731886301	51.1360552180541
Msx3	66.652909679035	60.5793754782473	62.9075879257515	59.472544607945	82.7949542526389	93.0279901905432	83.1732730844997	96.2561039398665
Nkx12	84.8309759551355	71.3273291921299	70.7710364164705	74.8202980551566	84.8910290438449	82.9162521263537	80.1670102019274	85.2267586967568
Nkx62	41.4055954066733	43.9689015567924	47.1806909443136	40.2878527989305	50.3057949889452	51.5698641273663	55.1148195138251	54.1440584661749
Noto	42.4154879775677	44.9459882580545	47.1806909443136	41.2470873893812	39.8254210329149	33.3687356118253	45.0939432385842	35.0933712280763
Pax6	40.3957028357788	41.0376414530063	44.231897760294	39.3286182084798	57.6420567581663	53.5922117402042	63.1315205340178	56.1493939649221
Prrx2	38.3759176939898	36.152207946696	39.3172424535947	34.5324452562261	45.06560801093	38.42460464392	51.1064690037287	43.1147132230652
Runx3	49.484735973829	44.9459882580545	49.1465530669934	47.9617295225363	50.3057949889452	49.5475165145285	49.1022937486806	49.1307197193069
Sebox	38.3759176939898	35.1751212454339	39.3172424535947	33.5732106657754	48.2097201977391	46.5139950952716	55.1148195138251	54.1440584661749
Shox2	61.6034468245627	51.7855951668888	55.0441394350326	53.7171370652407	92.2272908130661	105.162075867571	92.1920617322165	112.298787929844
Six5	64.6331245372461	67.4189823870817	59.9587947417319	77.6980018265088	84.8910290438449	107.184423480408	85.1774483395479	115.306791177965
Spi1	50.4946285447235	50.8085084656268	49.1465530669934	51.7986678843392	56.5940193625633	61.6816021915558	56.1169071413492	61.1627327117902
Stat6	54.5341988283014	56.6710286731991	55.0441394350326	53.7171370652407	46.1136454065331	50.5586903209474	50.1043813762046	47.1253842205596
Uncx	36.3561325522009	36.152207946696	40.3001735149346	34.5324452562261	51.3538323845482	42.4692998695958	58.1210823963974	49.1307197193069
Zfp184	54.5341988283014	53.739768569413	55.0441394350326	53.7171370652407	53.4499071757542	54.6033855466232	54.112731886301	54.1440584661749
Zfp90	54.5341988283014	58.6252020757232	55.0441394350326	56.5948408365928	42.969533219724	43.4804736760148	45.0939432385842	42.1120454736916
Bcl6b	53.5243062574069	55.6939419719371	55.0441394350326	58.5133100174943	50.3057949889452	48.5363427081095	52.1085566312528	49.1307197193069
Cbfb	49.484735973829	44.9459882580545	49.1465530669934	47.9617295225363	49.2577575933421	50.5586903209474	50.1043813762046	50.1333874686805
Nkx61	39.3858102648843	34.1980345441719	44.231897760294	38.369383618029	48.2097201977391	44.4916474824337	50.1043813762046	48.1280519699332
Nkx63	42.4154879775677	40.0605547517442	50.1294841283332	42.2063219798319	48.2097201977391	47.5251689016906	52.1085566312528	52.1387229674277
Nr1i3	45.4451656902511	48.8543350631027	43.2489666989542	47.0024949320856	38.7773836373119	36.4022570310821	40.0835051009637	38.1013744761972
Pou3f1	48.4748434029345	53.739768569413	57.0100015577123	56.5948408365928	61.8342063405784	51.5698641273663	60.1252576514456	52.1387229674277
Tbx22	55.5440913991958	55.6939419719371	57.9929326190522	55.6356062461421	54.4979445713573	56.6257331594611	54.112731886301	55.1467262155485
Tead2	40.3957028357788	40.0605547517442	43.2489666989542	41.2470873893812	48.2097201977391	47.5251689016906	49.1022937486806	48.1280519699332
Zbtb26	59.5836616827737	55.6939419719371	62.9075879257515	59.472544607945	47.1616828021361	43.4804736760148	49.1022937486806	44.1173809724388
Zeb1	44.4352731193567	40.0605547517442	47.1806909443136	44.1247911607334	41.921495824121	38.42460464392	42.0876803560119	35.0933712280763
Arntl	93.9200090931857	150.471351994356	86.4979333979083	155.396003653018	71.2665429010056	102.128554448314	71.1482215542106	115.306791177965
Borcs8	77.7617279588742	75.2356759971781	76.6686227845097	70.024125102903	51.3538323845482	46.5139950952716	53.1106442587769	45.1200487218124
Clock	81.801298242452	129.952531267853	71.7539674778103	138.129781024905	71.2665429010056	99.0950330290569	70.1461339266865	112.298787929844
Creb3l2	57.5638765409848	64.4877222832955	55.0441394350326	66.1871867411001	61.8342063405784	67.7486450300695	59.1231700239215	70.1867424561526
E2f5	93.9200090931857	86.9607164123228	87.4808644592482	90.1680515023683	73.3626176922117	76.84920928784	72.1503091817347	77.2054167017679
Foxd2	45.4451656902511	45.9230749593165	52.095346251013	47.9617295225363	47.1616828021361	44.4916474824337	47.0981184936324	43.1147132230652
Foxd4	50.4946285447235	46.9001616605786	55.0441394350326	50.8394332938885	47.1616828021361	44.4916474824337	47.0981184936324	43.1147132230652
Foxe1	55.5440913991958	52.7626818681509	55.0441394350326	53.7171370652407	49.2577575933421	44.4916474824337	49.1022937486806	44.1173809724388
Foxe3	55.5440913991958	52.7626818681509	55.0441394350326	53.7171370652407	49.2577575933421	44.4916474824337	49.1022937486806	44.1173809724388
Foxf1	44.4352731193567	42.0147281542683	49.1465530669934	45.0840257511841	50.3057949889452	46.5139950952716	50.1043813762046	45.1200487218124
Foxf2	44.4352731193567	42.0147281542683	49.1465530669934	45.0840257511841	50.3057949889452	46.5139950952716	50.1043813762046	45.1200487218124
Foxg1	44.4352731193567	45.9230749593165	51.1124151896731	47.0024949320856	47.1616828021361	44.4916474824337	47.0981184936324	43.1147132230652
Foxi2	44.4352731193567	45.9230749593165	51.1124151896731	47.0024949320856	47.1616828021361	44.4916474824337	47.0981184936324	43.1147132230652
Foxi3	44.4352731193567	45.9230749593165	51.1124151896731	47.0024949320856	47.1616828021361	44.4916474824337	47.0981184936324	43.1147132230652
Foxj2	52.5144136865124	47.8772483618406	57.0100015577123	49.8801987034378	44.017570615327	39.435778450339	45.0939432385842	38.1013744761972
Foxj3	49.484735973829	45.9230749593165	56.0270704963724	48.920964112987	45.06560801093	41.4581260631769	47.0981184936324	41.109377724318
Foxo4	51.504521115618	48.8543350631027	55.0441394350326	50.8394332938885	48.2097201977391	45.5028212888527	48.1002061211565	45.1200487218124
Foxo6	42.4154879775677	42.0147281542683	49.1465530669934	46.0432603416349	46.1136454065331	39.435778450339	46.0960308661083	39.1040422255708
Foxp1	45.4451656902511	43.9689015567924	51.1124151896731	46.0432603416349	48.2097201977391	45.5028212888527	48.1002061211565	44.1173809724388
Foxp2	46.4550582611456	50.8085084656268	52.095346251013	50.8394332938885	48.2097201977391	45.5028212888527	48.1002061211565	44.1173809724388
Foxp3	45.4451656902511	43.9689015567924	51.1124151896731	46.0432603416349	48.2097201977391	45.5028212888527	48.1002061211565	44.1173809724388
Foxp4	45.4451656902511	43.9689015567924	51.1124151896731	46.0432603416349	48.2097201977391	45.5028212888527	48.1002061211565	44.1173809724388
Hes2	70.6924799626129	85.9836297110607	76.6686227845097	83.4534093692132	49.2577575933421	48.5363427081095	49.1022937486806	48.1280519699332
Hey1	94.9299016640801	109.43371054135	92.3955197659475	108.393508720932	55.5459819669603	60.6704283851369	54.112731886301	62.1654004611638
Mef2b	77.7617279588742	75.2356759971781	76.6686227845097	70.024125102903	51.3538323845482	46.5139950952716	53.1106442587769	45.1200487218124
Mef2c	77.7617279588742	75.2356759971781	78.6344849071894	72.9018288742552	52.4018697801512	47.5251689016906	52.1085566312528	46.122716471186
Mef2d	77.7617279588742	75.2356759971781	76.6686227845097	70.024125102903	51.3538323845482	46.5139950952716	53.1106442587769	45.1200487218124
Neurog1	44.4352731193567	42.9918148555304	56.0270704963724	43.1655565702827	40.8734584285179	34.3799094182442	44.0918556110601	35.0933712280763
Nfatc2	67.6628022499295	64.4877222832955	67.8222432324509	66.1871867411001	51.3538323845482	51.5698641273663	55.1148195138251	50.1333874686805
Nfatc4	63.6232319663516	62.5335488807714	64.8734500484313	62.3502483792972	49.2577575933421	46.5139950952716	53.1106442587769	47.1253842205596
Npas2	63.6232319663516	70.3502424908679	62.9075879257515	79.6164710074103	50.3057949889452	53.5922117402042	50.1043813762046	53.1413907168013
Sox10	55.5440913991958	57.6481153744612	59.9587947417319	60.4317791983957	45.06560801093	39.435778450339	47.0981184936324	40.1067099749444
Sox13	58.5737691118792	55.6939419719371	61.9246568644117	63.3094829697479	48.2097201977391	39.435778450339	50.1043813762046	40.1067099749444
Sox18	54.5341988283014	55.6939419719371	58.9758636803921	59.472544607945	47.1616828021361	39.435778450339	47.0981184936324	39.1040422255708
Sox5	52.5144136865124	54.716855270675	56.0270704963724	56.5948408365928	48.2097201977391	43.4804736760148	49.1022937486806	43.1147132230652
Thap1	48.4748434029345	44.9459882580545	45.2148288216339	46.0432603416349	58.6900941537693	58.648080772299	56.1169071413492	59.1573972130429
Usf1	67.6628022499295	100.639930229992	59.9587947417319	113.189681673186	76.5067298790208	101.117380641895	75.156572064307	111.296120180471
Mitf	53.5243062574069	74.2585892959161	47.1806909443136	80.575705597861	69.1704681097996	93.0279901905432	68.1419586716383	102.272110436108
Nr2e3	64.6331245372461	64.4877222832955	64.8734500484313	64.2687175601987	49.2577575933421	51.5698641273663	51.1064690037287	50.1333874686805
Sox11	55.5440913991958	58.6252020757232	59.9587947417319	59.472544607945	48.2097201977391	41.4581260631769	49.1022937486806	42.1120454736916
Sox15	54.5341988283014	56.6710286731991	58.9758636803921	59.472544607945	45.06560801093	38.42460464392	47.0981184936324	39.1040422255708
Sox21	53.5243062574069	56.6710286731991	58.9758636803921	58.5133100174943	45.06560801093	37.4134308375011	45.0939432385842	38.1013744761972
Aire	55.5440913991958	51.7855951668888	57.0100015577123	53.7171370652407	56.5940193625633	56.6257331594611	55.1148195138251	58.1547294636693
Arid3a	48.4748434029345	44.9459882580545	52.095346251013	46.0432603416349	53.4499071757542	49.5475165145285	54.112731886301	51.1360552180541
Arid3c	44.4352731193567	42.0147281542683	47.1806909443136	43.1655565702827	57.6420567581663	55.6145593530421	59.1231700239215	57.1520617142957
Cdc5l	68.6726948208239	75.2356759971781	65.8563811097711	70.9833596933537	47.1616828021361	46.5139950952716	51.1064690037287	46.122716471186
Dbx1	34.336347410412	29.3126010378616	39.3172424535947	32.6139760753247	48.2097201977391	45.5028212888527	53.1106442587769	49.1307197193069
Dmrtb1	36.3561325522009	31.2667744403857	38.3343113922548	35.4916798466769	51.3538323845482	52.5810379337853	51.1064690037287	54.1440584661749
Lhx1	35.3462399813064	33.2209478429098	39.3172424535947	34.5324452562261	54.4979445713573	56.6257331594611	59.1231700239215	61.1627327117902
Lhx3	34.336347410412	32.2438611416478	40.3001735149346	34.5324452562261	48.2097201977391	43.4804736760148	52.1085566312528	47.1253842205596
Lhx5	33.3264548395175	32.2438611416478	39.3172424535947	33.5732106657754	46.1136454065331	41.4581260631769	51.1064690037287	45.1200487218124
Pou2f1	49.484735973829	48.8543350631027	55.0441394350326	52.7579024747899	52.4018697801512	47.5251689016906	55.1148195138251	47.1253842205596
Pou3f4	42.4154879775677	42.9918148555304	49.1465530669934	46.0432603416349	52.4018697801512	44.4916474824337	56.1169071413492	49.1307197193069
Prrxl1	39.3858102648843	40.0605547517442	43.2489666989542	40.2878527989305	45.06560801093	39.435778450339	51.1064690037287	43.1147132230652
Sox1	52.5144136865124	55.6939419719371	50.1294841283332	55.6356062461421	46.1136454065331	42.4692998695958	45.0939432385842	40.1067099749444
Tbx15	48.4748434029345	50.8085084656268	50.1294841283332	51.7986678843392	40.8734584285179	41.4581260631769	43.089767983536	42.1120454736916
Tlx1	45.4451656902511	41.0376414530063	50.1294841283332	42.2063219798319	49.2577575933421	48.5363427081095	54.112731886301	51.1360552180541
Tlx2	45.4451656902511	41.0376414530063	50.1294841283332	42.2063219798319	49.2577575933421	48.5363427081095	54.112731886301	51.1360552180541
Dmrt1	52.5144136865124	46.9001616605786	51.1124151896731	49.8801987034378	50.3057949889452	47.5251689016906	51.1064690037287	49.1307197193069
Irf9	41.4055954066733	43.9689015567924	56.0270704963724	49.8801987034378	54.4979445713573	50.5586903209474	54.112731886301	48.1280519699332
Mynn	41.4055954066733	42.9918148555304	47.1806909443136	41.2470873893812	50.3057949889452	47.5251689016906	53.1106442587769	46.122716471186
Nfat5	51.504521115618	45.9230749593165	52.095346251013	49.8801987034378	49.2577575933421	46.5139950952716	52.1085566312528	45.1200487218124
Ovol2	53.5243062574069	56.6710286731991	53.0782773123528	82.4941747787625	44.017570615327	49.5475165145285	52.1085566312528	49.1307197193069
Pax3	56.5539839700903	57.6481153744612	61.9246568644117	60.4317791983957	60.7861689449754	62.6927759979748	60.1252576514456	66.1760714586582
Pou4f2	46.4550582611456	42.9918148555304	48.1636220056535	46.0432603416349	56.5940193625633	52.5810379337853	56.1169071413492	50.1333874686805
Zfp24	42.4154879775677	40.0605547517442	45.2148288216339	40.2878527989305	41.921495824121	37.4134308375011	43.089767983536	38.1013744761972
Myrf	56.5539839700903	54.716855270675	57.9929326190522	54.6763716556914	55.5459819669603	56.6257331594611	53.1106442587769	56.1493939649221
Rbpj	54.5341988283014	53.739768569413	54.0612083736927	52.7579024747899	46.1136454065331	46.5139950952716	47.0981184936324	45.1200487218124
Rbpjl	57.5638765409848	55.6939419719371	55.0441394350326	52.7579024747899	47.1616828021361	48.5363427081095	48.1002061211565	48.1280519699332
Tead1	44.4352731193567	42.9918148555304	46.1977598829738	43.1655565702827	51.3538323845482	52.5810379337853	51.1064690037287	52.1387229674277
Zfp932	49.484735973829	50.8085084656268	50.1294841283332	47.9617295225363	41.921495824121	43.4804736760148	43.089767983536	44.1173809724388
Foxa2	55.5440913991958	52.7626818681509	56.0270704963724	49.8801987034378	49.2577575933421	46.5139950952716	50.1043813762046	46.122716471186
Foxm1	50.4946285447235	50.8085084656268	51.1124151896731	48.920964112987	42.969533219724	43.4804736760148	44.0918556110601	46.122716471186
Mga	48.4748434029345	48.8543350631027	51.1124151896731	49.8801987034378	44.017570615327	43.4804736760148	46.0960308661083	42.1120454736916
Tbx1	57.5638765409848	58.6252020757232	57.9929326190522	55.6356062461421	36.6813088461058	31.3463879989874	38.0793298459155	30.0800324812083
Tbx10	57.5638765409848	58.6252020757232	57.9929326190522	55.6356062461421	36.6813088461058	31.3463879989874	38.0793298459155	30.0800324812083
Tbx6	54.5341988283014	55.6939419719371	55.0441394350326	52.7579024747899	40.8734584285179	38.42460464392	41.0855927284878	36.0960389774499
Zkscan2	60.5935542536682	63.5106355820335	65.8563811097711	63.3094829697479	55.5459819669603	57.63690696588	57.1189947688733	55.1467262155485
Zkscan6	55.5440913991958	55.6939419719371	58.9758636803921	54.6763716556914	51.3538323845482	52.5810379337853	50.1043813762046	51.1360552180541
Batf3	38.3759176939898	35.1751212454339	39.3172424535947	36.4509144371276	46.1136454065331	45.5028212888527	48.1002061211565	43.1147132230652
Esrrg	54.5341988283014	57.6481153744612	55.0441394350326	55.6356062461421	46.1136454065331	46.5139950952716	47.0981184936324	46.122716471186
Hnf4g	44.4352731193567	41.0376414530063	47.1806909443136	42.2063219798319	48.2097201977391	48.5363427081095	49.1022937486806	47.1253842205596
