ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	richFactor	BgRatio_num	GeneRatio_num
GO:0045132	meiotic chromosome segregation	15/452	100/28891	4.92075767069234e-11	2.31773915096787e-09	1.8673308256005e-09	Top2a/Ncaph/Ccnb2/Fbxo5/Aurka/Plk1/Nuf2/Smc2/Aspm/Fancd2/Ttk/Haspin/Sgo1/Brip1/Mnd1	15	0.15	100	15
GO:0007080	mitotic metaphase chromosome alignment	12/452	56/28891	5.57368815432757e-11	2.59246170278161e-09	2.08866629783223e-09	Birc5/Incenp/Kat2b/Aurkb/Kifc1/Cdca8/Kif22/Kif2c/Cdca5/Ccnb1/Kif14/Nuf2	12	0.214285714285714	56	12
GO:0030282	bone mineralization	17/452	137/28891	5.64387173168364e-11	2.59269712513516e-09	2.08885597034893e-09	Mmp13/Ltbp3/Bglap/Bglap2/Vdr/Slc24a3/Sgms2/Spp1/Ibsp/Phospho1/Fgfr3/Alpl/Phex/Actn3/Wnt4/Comp/Ifitm5	17	0.124087591240876	137	17
GO:0140694	non-membrane-bounded organelle assembly	28/452	402/28891	5.85104610541023e-11	2.65509055588188e-09	2.13912442980852e-09	Birc5/Racgap1/Tpx2/Ccnb2/Incenp/Kat2b/Aurkb/Pdgfra/Kifc1/Cdca8/Cdc20/Fbxo5/Prc1/Cenpa/Aurka/Kif11/Plk1/Mybl2/Nek2/Dlgap5/Spag5/Aspm/Kntc1/Kif23/Neurl2/Stil/Mdm1/Cenph	28	0.0696517412935323	402	28
GO:0000086	G2/M transition of mitotic cell cycle	17/452	138/28891	6.34540451203232e-11	2.84472893846654e-09	2.29191021563323e-09	Birc5/Ccna2/Fbxo5/Lmnb1/Foxm1/Plk1/Ccnb1/Kif14/Cdc6/Cdk1/Ticrr/Brca1/Cenpf/Mrnip/Clspn/Bard1/Mastl	17	0.123188405797101	138	17
GO:0031214	biomineral tissue development	19/452	184/28891	1.0713752895326e-10	4.74593744327475e-09	3.82365516865769e-09	Mmp13/Gas6/Ltbp3/Bglap/Bglap2/Vdr/Slc24a3/Sgms2/Fbxo5/Spp1/Ibsp/Phospho1/Fgfr3/Alpl/Phex/Actn3/Wnt4/Comp/Ifitm5	19	0.103260869565217	184	19
GO:0061640	cytoskeleton-dependent cytokinesis	15/452	108/28891	1.51760898882926e-10	6.64355652639257e-09	5.35250823552413e-09	Birc5/Racgap1/Incenp/Stmn1/Aurkb/Nusap1/Anln/Cdca8/Ckap2/Cenpa/Ect2/Kif20a/Plk1/Iqgap3/Kif23	15	0.138888888888889	108	15
GO:0035825	homologous recombination	12/452	64/28891	2.92795951635952e-10	1.26685318143881e-08	1.02066446788151e-08	Top2a/Rad51/Rad51ap1/Brca1/Chtf18/Rad54l/Fancd2/Brip1/Rad54b/Bard1/Ankle1/Mnd1	12	0.1875	64	12
GO:0044786	cell cycle DNA replication	10/452	42/28891	7.4850180798357e-10	3.20135083621479e-08	2.57922946054109e-08	Mcm6/Tk1/Mcm5/Lig1/Fbxo5/Rad51/Mcm3/E2f8/Cdc45/E2f7	10	0.238095238095238	42	10
GO:0007062	sister chromatid cohesion	11/452	56/28891	9.62810994411984e-10	4.07115876159885e-08	3.28000683263796e-08	Cdc20/Kif22/Cdca5/Fen1/Bub1b/Bub1/Sgo2a/Haspin/Sgo1/Esco2/Dscc1	11	0.196428571428571	56	11
GO:0000724	double-strand break repair via homologous recombination	17/452	166/28891	1.17604006424413e-09	4.91690458320495e-08	3.96139811113812e-08	Mcm6/Rpa1/Mcm5/Samhd1/Fignl1/Rad51/Mcm3/Rad51ap1/Brca1/Rad54l/Cdc45/Gins2/Mrnip/Rad54b/Parpbp/Rmi2/Ankle1	17	0.102409638554217	166	17
GO:0000725	recombinational repair	17/452	170/28891	1.69961726678917e-09	7.02697316635832e-08	5.66141517639245e-08	Mcm6/Rpa1/Mcm5/Samhd1/Fignl1/Rad51/Mcm3/Rad51ap1/Brca1/Rad54l/Cdc45/Gins2/Mrnip/Rad54b/Parpbp/Rmi2/Ankle1	17	0.1	170	17
GO:0043062	extracellular structure organization	23/452	324/28891	2.15563754397466e-09	8.81442560563703e-08	7.10151038200095e-08	Mmp13/Cst3/Eln/Adamts18/Pmp22/Loxl4/Adamts9/Col13a1/Pdgfra/Matn4/Sema5a/Tex14/Ibsp/Kazald1/Tnxb/Col11a2/Loxl1/Gfod2/Comp/Col2a1/Col22a1/Mmp16/Adamts15	23	0.0709876543209877	324	23
GO:0060349	bone morphogenesis	14/452	112/28891	2.56578117505982e-09	1.03774692960843e-07	8.36080639195694e-08	Mmp13/Ltbp3/Lrp5/Col13a1/Dhrs3/Insig2/Phospho1/Fgfr3/Alpl/Actn3/Comp/Col2a1/Ifitm5/Mmp16	14	0.125	112	14
GO:1901989	positive regulation of cell cycle phase transition	14/452	120/28891	6.38096594650711e-09	2.52591215818649e-07	2.03504938585132e-07	Ube2c/Birc5/Plcg2/Cdc20/Fbxo5/Rrm2/Lmnb1/Cdca5/Fam83d/Aurka/Ccnb1/Cdk1/Stil/Gli1	14	0.116666666666667	120	14
GO:1902749	regulation of cell cycle G2/M phase transition	14/452	120/28891	6.38096594650711e-09	2.52591215818649e-07	2.03504938585132e-07	Fbxo5/Lmnb1/Plk1/Ccnb1/Kif14/Cdc6/Cdk1/Pkmyt1/Ticrr/Brca1/Cenpf/Mrnip/Clspn/Bard1	14	0.116666666666667	120	14
GO:0006275	regulation of DNA replication	14/452	123/28891	8.8145990171477e-09	3.45253925713754e-07	2.78160421061902e-07	Cst3/Ccna2/Fbxo5/E2f8/Cdk1/Ticrr/Gmnn/Chtf18/Rfc5/Esco2/Gli1/E2f7/Dscc1/Pdgfb	14	0.113821138211382	123	14
GO:0048705	skeletal system morphogenesis	20/452	266/28891	9.24356694685611e-09	3.58284506346371e-07	2.88658757287787e-07	Mmp13/Ltbp3/Lrp5/Col13a1/Vdr/Pdgfra/Dhrs3/Insig2/Phospho1/Wnt9a/Fgfr3/Satb2/Alpl/Col11a2/Actn3/Alx3/Comp/Col2a1/Ifitm5/Mmp16	20	0.075187969924812	266	20
GO:0030198	extracellular matrix organization	22/452	322/28891	9.71275769194504e-09	3.7258939558482e-07	3.00183764586647e-07	Mmp13/Cst3/Eln/Adamts18/Pmp22/Loxl4/Adamts9/Col13a1/Pdgfra/Matn4/Sema5a/Ibsp/Kazald1/Tnxb/Col11a2/Loxl1/Gfod2/Comp/Col2a1/Col22a1/Mmp16/Adamts15	22	0.0683229813664596	322	22
GO:0045229	external encapsulating structure organization	22/452	323/28891	1.02741732940847e-08	3.90104069666216e-07	3.14294796364696e-07	Mmp13/Cst3/Eln/Adamts18/Pmp22/Loxl4/Adamts9/Col13a1/Pdgfra/Matn4/Sema5a/Ibsp/Kazald1/Tnxb/Col11a2/Loxl1/Gfod2/Comp/Col2a1/Col22a1/Mmp16/Adamts15	22	0.0681114551083591	323	22
GO:0010389	regulation of G2/M transition of mitotic cell cycle	13/452	107/28891	1.35298295525904e-08	5.03444957651889e-07	4.05610048060815e-07	Fbxo5/Lmnb1/Plk1/Ccnb1/Kif14/Cdc6/Cdk1/Ticrr/Brca1/Cenpf/Mrnip/Clspn/Bard1	13	0.121495327102804	107	13
GO:0070167	regulation of biomineral tissue development	13/452	107/28891	1.35298295525904e-08	5.03444957651889e-07	4.05610048060815e-07	Gas6/Ltbp3/Bglap/Bglap2/Vdr/Sgms2/Fbxo5/Phospho1/Fgfr3/Actn3/Wnt4/Comp/Ifitm5	13	0.121495327102804	107	13
GO:0007131	reciprocal meiotic recombination	10/452	57/28891	1.7816285287282e-08	6.49945074058592e-07	5.23640665615884e-07	Top2a/Rad51/Rad51ap1/Chtf18/Rad54l/Fancd2/Brip1/Rad54b/Ankle1/Mnd1	10	0.175438596491228	57	10
GO:0140527	reciprocal homologous recombination	10/452	57/28891	1.7816285287282e-08	6.49945074058592e-07	5.23640665615884e-07	Top2a/Rad51/Rad51ap1/Chtf18/Rad54l/Fancd2/Brip1/Rad54b/Ankle1/Mnd1	10	0.175438596491228	57	10
GO:0030261	chromosome condensation	9/452	43/28891	1.82584694420321e-08	6.59609366930113e-07	5.31426887796705e-07	Top2a/Ncaph/Nusap1/Cdca5/Ccnb1/Smc2/Cdk1/Ncapg2/Ncapd2	9	0.209302325581395	43	9
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	7/452	21/28891	2.10744956249447e-08	7.54021136734801e-07	6.07491533804075e-07	Birc5/Incenp/Kat2b/Aurkb/Cdca8/Kif2c/Nuf2	7	0.333333333333333	21	7
GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	6/452	13/28891	2.21847361805065e-08	7.86184793596806e-07	6.33404798416867e-07	Birc5/Incenp/Kat2b/Aurkb/Cdca8/Ccnb1	6	0.461538461538462	13	6
GO:0007143	female meiotic nuclear division	9/452	45/28891	2.79083073348562e-08	9.79686901820754e-07	7.8930346861639e-07	Top2a/Ncaph/Ccnb2/Fbxo5/Aurka/Plk1/Sgo2a/Ttk/Mastl	9	0.2	45	9
GO:0051781	positive regulation of cell division	12/452	95/28891	3.146695201539e-08	1.09428531260996e-06	8.81631867583184e-07	Igf2/Birc5/Racgap1/Incenp/Aurkb/Cdca8/Ect2/Kif14/Cdc6/Pdgfd/Kif23/Pdgfb	12	0.126315789473684	95	12
GO:0090235	regulation of metaphase plate congression	6/452	14/28891	3.83103761121197e-08	1.31993434734442e-06	1.0634303232682e-06	Birc5/Incenp/Kat2b/Aurkb/Cdca8/Spag5	6	0.428571428571429	14	6
GO:0071459	protein localization to chromosome, centromeric region	7/452	24/28891	6.02318720517456e-08	2.05617243949124e-06	1.65659460746858e-06	Aurkb/Cenpa/Bub1b/Cdk1/Kntc1/Ttk/Haspin	7	0.291666666666667	24	7
GO:0032467	positive regulation of cytokinesis	9/452	50/28891	7.3629508287395e-08	2.46824684988646e-06	1.98859022856805e-06	Birc5/Racgap1/Incenp/Aurkb/Cdca8/Ect2/Kif14/Cdc6/Kif23	9	0.18	50	9
GO:1901976	regulation of cell cycle checkpoint	9/452	50/28891	7.3629508287395e-08	2.46824684988646e-06	1.98859022856805e-06	Birc5/Incenp/Aurkb/Cdca8/Aurka/Rad51/Ccnb1/Brca1/Bard1	9	0.18	50	9
GO:1902969	mitotic DNA replication	6/452	16/28891	9.94804622295995e-08	3.30506071389589e-06	2.66278530479229e-06	Mcm6/Tk1/Lig1/Rad51/Mcm3/Cdc45	6	0.375	16	6
GO:0007064	mitotic sister chromatid cohesion	7/452	26/28891	1.11420330980578e-07	3.66879627623449e-06	2.95583580947845e-06	Cdc20/Cdca5/Bub1/Haspin/Sgo1/Esco2/Dscc1	7	0.269230769230769	26	7
GO:0009314	response to radiation	24/452	433/28891	1.12400638401164e-07	3.66879627623449e-06	2.95583580947845e-06	Synpo/Net1/Aurkb/Pbk/Pclaf/Sema5a/Nhej1/Fignl1/Ect2/Rad51/Rad51ap1/Cdkn2d/Ticrr/Brca1/Rad54l/Rom1/Fancd2/Arrb1/Mrnip/Zranb3/Rad54b/Pde1b/Bard1/Rgs14	24	0.0554272517321016	433	24
GO:0030500	regulation of bone mineralization	11/452	88/28891	1.32082899483813e-07	4.27374320851537e-06	3.44322286251623e-06	Ltbp3/Bglap/Bglap2/Vdr/Sgms2/Phospho1/Fgfr3/Actn3/Wnt4/Comp/Ifitm5	11	0.125	88	11
GO:0034508	centromere complex assembly	7/452	27/28891	1.48397086022962e-07	4.7602203197538e-06	3.8351624409564e-06	Cenpa/Oip5/Dlgap5/Cenpn/Kntc1/Cenpi/Cenph	7	0.259259259259259	27	7
GO:0001649	osteoblast differentiation	17/452	230/28891	1.53478240376667e-07	4.88113275591093e-06	3.93257785508546e-06	Igf2/Lrp5/Bglap/Bglap2/Ifitm1/Fhl2/Fbxo5/Spp1/Ranbp3l/Fignl1/Satb2/Smad6/Scube3/Bmp8a/Map2k6/Wnt4/Gli1	17	0.0739130434782609	230	17
GO:0010212	response to ionizing radiation	13/452	132/28891	1.6895345153349e-07	5.32776095895015e-06	4.29241239935219e-06	Net1/Nhej1/Fignl1/Ect2/Rad51/Rad51ap1/Ticrr/Brca1/Rad54l/Fancd2/Mrnip/Rad54b/Bard1	13	0.0984848484848485	132	13
GO:0007098	centrosome cycle	13/452	135/28891	2.19947821408948e-07	6.8461495659319e-06	5.51573118821315e-06	Kat2b/Kifc1/Pclaf/Pard6g/Ccnf/Aurka/Kif11/Plk1/Brca1/Nek2/Sgo1/Stil/Mdm1	13	0.0962962962962963	135	13
GO:0034502	protein localization to chromosome	12/452	113/28891	2.20784183797858e-07	6.8461495659319e-06	5.51573118821315e-06	Rpa1/Aurkb/Cenpa/Bub1b/Plk1/Cdk1/Kntc1/Ttk/Haspin/Mrnip/Esco2/Scml2	12	0.106194690265487	113	12
GO:1901970	positive regulation of mitotic sister chromatid separation	6/452	18/28891	2.24565945600444e-07	6.90586680644011e-06	5.56384352388051e-06	Ube2c/Birc5/Incenp/Aurkb/Cdca8/Cdc20	6	0.333333333333333	18	6
GO:0006268	DNA unwinding involved in DNA replication	6/452	20/28891	4.56584024669521e-07	1.38125947625633e-05	1.11283808494548e-05	Mcm6/Mcm5/Rad51/Mcm3/Cdc45/Gins2	6	0.3	20	6
GO:0051383	kinetochore organization	6/452	20/28891	4.56584024669521e-07	1.38125947625633e-05	1.11283808494548e-05	Cenpa/Nuf2/Smc2/Dlgap5/Kntc1/Cenph	6	0.3	20	6
GO:0030278	regulation of ossification	13/452	144/28891	4.65766521489457e-07	1.39767518263086e-05	1.12606371239556e-05	Ltbp3/Bglap/Bglap2/Vdr/Dhrs3/Sgms2/Phospho1/Fgfr3/Smad6/Actn3/Wnt4/Comp/Ifitm5	13	0.0902777777777778	144	13
GO:0006270	DNA replication initiation	7/452	33/28891	6.58296360636088e-07	1.95878432471308e-05	1.57813201227255e-05	Mcm6/Mcm5/Mcm3/Cdc6/Ticrr/Mcm10/Cdc45	7	0.212121212121212	33	7
GO:0000727	double-strand break repair via break-induced replication	5/452	12/28891	6.63280905438991e-07	1.95878432471308e-05	1.57813201227255e-05	Mcm6/Mcm5/Mcm3/Cdc45/Gins2	5	0.416666666666667	12	5
GO:0031023	microtubule organizing center organization	13/452	150/28891	7.44440911640497e-07	2.18115325371204e-05	1.75728778810786e-05	Kat2b/Kifc1/Pclaf/Pard6g/Ccnf/Aurka/Kif11/Plk1/Brca1/Nek2/Sgo1/Stil/Mdm1	13	0.0866666666666667	150	13
GO:0007292	female gamete generation	14/452	179/28891	9.7459532049563e-07	2.83317905278456e-05	2.28260482958187e-05	Top2a/Ncaph/Ccnb2/Fbxo5/Aurka/Plk1/Ccnb1/Shb/Sgo2a/Aspm/Ttk/Wnt4/Mastl/Nanos1	14	0.0782122905027933	179	14
GO:0045931	positive regulation of mitotic cell cycle	12/452	132/28891	1.19353207724957e-06	3.44273865073307e-05	2.77370816483622e-05	Ube2c/Birc5/Cdc20/Fbxo5/Rrm2/Lmnb1/Cdca5/Ccnb1/Cdk1/Shb/Stil/Pdgfb	12	0.0909090909090909	132	12
GO:0033273	response to vitamin	7/452	36/28891	1.23526719682282e-06	3.53571479952132e-05	2.84861617534526e-05	Gas6/Bglap/Bglap2/Vdr/Spp1/Alpl/Cdkn2d	7	0.194444444444444	36	7
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	9/452	70/28891	1.44974932866343e-06	4.08675549390652e-05	3.2925726379852e-05	Ccnb2/Kat2b/Ccna2/Ccnf/Plk1/Ccnb1/Cdkn2d/Cdc6/Stil	9	0.128571428571429	70	9
GO:1902750	negative regulation of cell cycle G2/M phase transition	9/452	70/28891	1.44974932866343e-06	4.08675549390652e-05	3.2925726379852e-05	Plk1/Cdc6/Cdk1/Pkmyt1/Ticrr/Brca1/Mrnip/Clspn/Bard1	9	0.128571428571429	70	9
GO:0033260	nuclear DNA replication	7/452	37/28891	1.50307400763211e-06	4.17514257731974e-05	3.36378338030428e-05	Mcm6/Tk1/Mcm5/Lig1/Rad51/Mcm3/Cdc45	7	0.189189189189189	37	7
GO:0090231	regulation of spindle checkpoint	6/452	24/28891	1.50354502918797e-06	4.17514257731974e-05	3.36378338030428e-05	Birc5/Incenp/Aurkb/Cdca8/Aurka/Ccnb1	6	0.25	24	6
GO:0032392	DNA geometric change	8/452	53/28891	1.61421676745769e-06	4.44925969756301e-05	3.58463107502495e-05	Top2a/Mcm6/Mcm5/Rad51/Mcm3/Cdc45/Gins2/Zranb3	8	0.150943396226415	53	8
GO:0090329	regulation of DNA-templated DNA replication	7/452	39/28891	2.18573988573103e-06	5.98024861382734e-05	4.81810154377863e-05	Fbxo5/E2f8/Ticrr/Chtf18/Rfc5/E2f7/Dscc1	7	0.179487179487179	39	7
GO:1904029	regulation of cyclin-dependent protein kinase activity	9/452	74/28891	2.33156522894995e-06	6.33266731162244e-05	5.10203440034533e-05	Ccnb2/Kat2b/Ccna2/Ccnf/Plk1/Ccnb1/Cdkn2d/Cdc6/Stil	9	0.121621621621622	74	9
GO:0071900	regulation of protein serine/threonine kinase activity	19/452	343/28891	2.38805443833169e-06	6.4390946123422e-05	5.1877795883819e-05	Pmp22/Ccnb2/Kat2b/Ccna2/Ccnf/Plk1/Ccnb1/Cdkn2d/Cdc6/Tnxb/Map2k6/Irgm2/Higd1a/Pdgfd/Stil/Map3k5/Pdgfb/Rgs14/Kitl	19	0.0553935860058309	343	19
GO:0007076	mitotic chromosome condensation	5/452	15/28891	2.41915840509446e-06	6.47603483838595e-05	5.21754118720864e-05	Ncaph/Nusap1/Cdca5/Smc2/Ncapd2	5	0.333333333333333	15	5
GO:0044818	mitotic G2/M transition checkpoint	8/452	57/28891	2.84942308031646e-06	7.57335948704112e-05	6.10162175394082e-05	Plk1/Cdc6/Cdk1/Ticrr/Brca1/Mrnip/Clspn/Bard1	8	0.140350877192982	57	8
GO:1901992	positive regulation of mitotic cell cycle phase transition	10/452	97/28891	2.97316119812318e-06	7.8461934880967e-05	6.32143567917492e-05	Ube2c/Birc5/Cdc20/Fbxo5/Rrm2/Lmnb1/Cdca5/Ccnb1/Cdk1/Stil	10	0.103092783505155	97	10
GO:0051054	positive regulation of DNA metabolic process	18/452	321/28891	3.70390052340359e-06	9.70578439970756e-05	7.81965062316784e-05	Cst3/Aurkb/Ccna2/Bcl7a/Foxm1/Rad51/Rad51ap1/E2f8/Cdk1/Brca1/Nek2/Chtf18/Rfc5/Mrnip/Gli1/E2f7/Dscc1/Pdgfb	18	0.0560747663551402	321	18
GO:0044843	cell cycle G1/S phase transition	16/452	260/28891	3.95723541179416e-06	0.000102971139631371	8.2960665828412e-05	Tcf19/E2f1/Plcg2/Ccna2/Rrm2/Bcl7a/Fam83d/Iqgap3/Kif14/Cdkn2d/Cdk1/Haspin/Pole/Stil/Gli1/E2f7	16	0.0615384615384615	260	16
GO:0071103	DNA conformation change	8/452	61/28891	4.80820609378572e-06	0.000124245381076227	0.000100100664876475	Top2a/Mcm6/Mcm5/Rad51/Mcm3/Cdc45/Gins2/Zranb3	8	0.131147540983607	61	8
GO:0050900	leukocyte migration	20/452	398/28891	5.65527185055691e-06	0.00014512597624774	0.000116923515284109	Gas6/Spns2/Nbl1/Dapk2/Cxcl12/Spp1/Prex1/Spn/Cadm1/Rarres2/Pdgfd/Gcsam/Jam2/Rin3/Cd200/Pde4b/Dock8/Plvap/Pdgfb/Kitl	20	0.050251256281407	398	20
GO:0071675	regulation of mononuclear cell migration	11/452	130/28891	6.66471818869131e-06	0.000169859016302194	0.000136850161509682	Gas6/Spns2/Nbl1/Cxcl12/Spn/Rarres2/Pdgfd/Gcsam/Jam2/Cd200/Dock8	11	0.0846153846153846	130	11
GO:0032508	DNA duplex unwinding	7/452	46/28891	6.92139357011985e-06	0.000175200717513034	0.000141153805139286	Top2a/Mcm6/Mcm5/Rad51/Mcm3/Cdc45/Gins2	7	0.152173913043478	46	7
GO:0071897	DNA biosynthetic process	13/452	184/28891	7.26139757972325e-06	0.000182565272933447	0.000147087199907908	Tk1/Rpa1/Lig1/Aurkb/Ccna2/Pclaf/Cdkn2d/Nek2/Chtf18/Rfc5/Pole/Dscc1/Pdgfb	13	0.0706521739130435	184	13
GO:0051785	positive regulation of nuclear division	8/452	66/28891	8.75957685903362e-06	0.000218754265050095	0.000176243552769535	Igf2/Ube2c/Nusap1/Cdc20/Fbxo5/Rad51ap1/Wnt4/Pdgfb	8	0.121212121212121	66	8
GO:0031570	DNA integrity checkpoint signaling	11/452	134/28891	8.91461972919e-06	0.000221142000082107	0.000178167277113917	E2f1/Rad51/Plk1/Cdc6/Cdk1/Ticrr/Brca1/Fancd2/Mrnip/Clspn/Bard1	11	0.082089552238806	134	11
GO:0031032	actomyosin structure organization	14/452	218/28891	9.75271602711696e-06	0.000240215252806853	0.000193534007551427	Eln/Synpo/Racgap1/Stmn1/Rhpn2/Pdlim1/Pdgfra/Anln/Ect2/Iqgap3/Arrb1/Ppm1e/Neurl2/Wnt4	14	0.0642201834862385	218	14
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	8/452	67/28891	9.81260909073951e-06	0.000240215252806853	0.000193534007551427	Plk1/Cdc6/Cdk1/Ticrr/Brca1/Mrnip/Clspn/Bard1	8	0.119402985074627	67	8
GO:0002685	regulation of leukocyte migration	15/452	249/28891	1.01909949311584e-05	0.000247847661038173	0.000199683203054277	Gas6/Spns2/Nbl1/Dapk2/Cxcl12/Spn/Rarres2/Pdgfd/Gcsam/Jam2/Rin3/Cd200/Dock8/Plvap/Kitl	15	0.0602409638554217	249	15
GO:0070601	centromeric sister chromatid cohesion	4/452	10/28891	1.15223690884015e-05	0.000276611195986722	0.000222857094490781	Bub1b/Bub1/Sgo2a/Sgo1	4	0.4	10	4
GO:1902412	regulation of mitotic cytokinesis	4/452	10/28891	1.15223690884015e-05	0.000276611195986722	0.000222857094490781	Birc5/Incenp/Aurkb/Cdca8	4	0.4	10	4
GO:0070192	chromosome organization involved in meiotic cell cycle	8/452	72/28891	1.68207813086784e-05	0.000399066532955851	0.000321515576134956	Ncaph/Rad51/Smc2/Ncapd2/Fancd2/Haspin/Brip1/Mnd1	8	0.111111111111111	72	8
GO:0071674	mononuclear cell migration	13/452	199/28891	1.68377978161969e-05	0.000399066532955851	0.000321515576134956	Gas6/Spns2/Nbl1/Cxcl12/Spn/Cadm1/Rarres2/Pdgfd/Gcsam/Jam2/Cd200/Dock8/Pdgfb	13	0.0653266331658292	199	13
GO:0010826	negative regulation of centrosome duplication	4/452	11/28891	1.78826040750965e-05	0.000415882311021463	0.000335063528986019	Kat2b/Kifc1/Ccnf/Mdm1	4	0.363636363636364	11	4
GO:0046606	negative regulation of centrosome cycle	4/452	11/28891	1.78826040750965e-05	0.000415882311021463	0.000335063528986019	Kat2b/Kifc1/Ccnf/Mdm1	4	0.363636363636364	11	4
GO:0060623	regulation of chromosome condensation	4/452	11/28891	1.78826040750965e-05	0.000415882311021463	0.000335063528986019	Ncaph/Ccnb1/Smc2/Ncapd2	4	0.363636363636364	11	4
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	5/452	22/28891	1.93797597309495e-05	0.000445136333079401	0.00035863259073258	Birc5/Incenp/Aurkb/Cdca8/Ccnb1	5	0.227272727272727	22	5
GO:1903504	regulation of mitotic spindle checkpoint	5/452	22/28891	1.93797597309495e-05	0.000445136333079401	0.00035863259073258	Birc5/Incenp/Aurkb/Cdca8/Ccnb1	5	0.227272727272727	22	5
GO:0045005	DNA-templated DNA replication maintenance of fidelity	7/452	54/28891	2.05638052895511e-05	0.0004694350888492	0.000378209347527552	Fam111a/Samhd1/Rad51/Brca1/Pole/Zranb3/Bard1	7	0.12962962962963	54	7
GO:0001958	endochondral ossification	6/452	37/28891	2.18633066466034e-05	0.000493050691103098	0.000397235708641317	Mmp13/Col13a1/Phospho1/Alpl/Col2a1/Mmp16	6	0.162162162162162	37	6
GO:0036075	replacement ossification	6/452	37/28891	2.18633066466034e-05	0.000493050691103098	0.000397235708641317	Mmp13/Col13a1/Phospho1/Alpl/Col2a1/Mmp16	6	0.162162162162162	37	6
GO:1904666	regulation of ubiquitin protein ligase activity	5/452	23/28891	2.44456050062399e-05	0.000547964435109751	0.000441478015585106	Cdc20/Fbxo5/Plk1/Mastl/Epm2a	5	0.217391304347826	23	5
GO:0048144	fibroblast proliferation	11/452	150/28891	2.58263201029211e-05	0.00057544752756269	0.000463620294063153	Gas6/E2f1/Pdgfra/Ccna2/Cks2/Ccnb1/E2f8/Cdc6/Cdk1/Pdgfd/Pdgfb	11	0.0733333333333333	150	11
GO:0006266	DNA ligation	4/452	12/28891	2.64922656599253e-05	0.00057647789778118	0.00046445043151411	Top2a/Lig1/Nhej1/Rad51	4	0.333333333333333	12	4
GO:0044771	meiotic cell cycle phase transition	4/452	12/28891	2.64922656599253e-05	0.00057647789778118	0.00046445043151411	Ccnb2/Cdc20/Pkmyt1/Ttk	4	0.333333333333333	12	4
GO:0090232	positive regulation of spindle checkpoint	4/452	12/28891	2.64922656599253e-05	0.00057647789778118	0.00046445043151411	Birc5/Incenp/Aurkb/Cdca8	4	0.333333333333333	12	4
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	4/452	12/28891	2.64922656599253e-05	0.00057647789778118	0.00046445043151411	Birc5/Incenp/Aurkb/Cdca8	4	0.333333333333333	12	4
GO:0000077	DNA damage checkpoint signaling	10/452	127/28891	3.26121206555669e-05	0.000705521517205608	0.000568416888782464	E2f1/Rad51/Plk1/Cdk1/Ticrr/Brca1/Fancd2/Mrnip/Clspn/Bard1	10	0.078740157480315	127	10
GO:0007584	response to nutrient	8/452	79/28891	3.33315771916548e-05	0.000712797693851422	0.000574279079502921	Gas6/Bglap/Bglap2/Kat2b/Vdr/Spp1/Alpl/Cdkn2d	8	0.10126582278481	79	8
GO:0048146	positive regulation of fibroblast proliferation	8/452	79/28891	3.33315771916548e-05	0.000712797693851422	0.000574279079502921	Gas6/E2f1/Pdgfra/Ccna2/Ccnb1/Cdc6/Pdgfd/Pdgfb	8	0.10126582278481	79	8
GO:0007095	mitotic G2 DNA damage checkpoint signaling	6/452	40/28891	3.46951389855448e-05	0.000737717783801212	0.000594356426050115	Plk1/Cdk1/Ticrr/Brca1/Mrnip/Clspn	6	0.15	40	6
GO:0006081	cellular aldehyde metabolic process	8/452	80/28891	3.65346763478423e-05	0.000772417788013188	0.000622313147360376	Aldh3a1/Tpi1/Pgam1/Aldh3b1/Alpl/Grhpr/Pgk1/Wnt4	8	0.1	80	8
GO:0090306	meiotic spindle assembly	4/452	13/28891	3.77937321704583e-05	0.000794522471221895	0.000640122207680436	Ccnb2/Fbxo5/Aurka/Aspm	4	0.307692307692308	13	4
GO:0032506	cytokinetic process	6/452	41/28891	4.01097643227312e-05	0.00083847434294878	0.000675532872803894	Racgap1/Aurkb/Anln/Ect2/Kif20a/Iqgap3	6	0.146341463414634	41	6
GO:0042770	signal transduction in response to DNA damage	12/452	187/28891	4.20980405552802e-05	0.000875121837464791	0.000705058626882905	E2f1/Foxm1/Rad51/Plk1/Cdk1/Ticrr/Brca1/Fancd2/Mrnip/Clspn/Bard1/E2f7	12	0.0641711229946524	187	12
GO:0051445	regulation of meiotic cell cycle	7/452	61/28891	4.61099246299602e-05	0.000953194608600455	0.000767959446468577	Cdc20/Fbxo5/Rad51ap1/Pkmyt1/Aspm/Ttk/Wnt4	7	0.114754098360656	61	7
GO:2001252	positive regulation of chromosome organization	9/452	107/28891	4.80312078478838e-05	0.000987426101668373	0.000795538702825083	Ncaph/Aurkb/Fen1/Bub1/Smc2/Cdk1/Nek2/Ncapd2/Sgo2a	9	0.0841121495327103	107	9
